Gait_Cycle(%),Elbow_Reference_Mean,Elbow_Reference_Std,Elbow_Patient_Mean,Elbow_Patient_Std,Hip_Reference_Mean,Hip_Reference_Std,Hip_Patient_Mean,Hip_Patient_Std,Knee_Reference_Mean,Knee_Reference_Std,Knee_Patient_Mean,Knee_Patient_Std
0.0,60.225039476963204,2.0,60.071188514823035,1.0,29.633179690551813,2.5,29.92054702488516,1.5,35.35919533313119,3.0,34.62582951079576,2.0
1.0,60.85178304509616,2.075348623435176,60.52133301584799,1.0313952597646567,32.21974649084741,2.5627905195293135,30.812164718070147,1.5502324156234506,37.999546385469614,3.075348623435176,36.65086998610888,2.0502324156234506
2.0,62.409156387144094,2.150399880277165,60.63721879777634,1.0626666167821521,34.90941989109559,2.6253332335643043,32.2085683464802,1.6002665868514434,40.72784164338644,3.150399880277165,38.1930140453217,2.1002665868514434
3.0,63.159120348354826,2.2248575775028696,61.005968035594954,1.0936906572928624,36.793270496352,2.687381314585725,33.530779326361326,1.6499050516685796,42.851176597223976,3.2248575775028696,39.39863225251277,2.1499050516685796
4.0,64.57742968289035,2.2984278645978256,61.328437072377625,1.1243449435824273,38.17529959205781,2.7486898871648546,35.059139182558596,1.698951909731884,45.589428234703,3.2984278645978256,40.79914049679151,2.1989519097318837
5.0,65.42024401118216,2.3708203932499368,61.24650585449279,1.1545084971874737,40.96509570409513,2.8090169943749475,35.87925756733599,1.747213595499958,48.84242929996298,3.3708203932499368,42.45965995528823,2.247213595499958
6.0,66.52920408945099,2.4417494632216137,62.005000857109195,1.184062276342339,42.34606622119809,2.868124552684678,36.92895706019567,1.7944996421477424,51.62035866635744,3.4417494632216137,43.70204880311074,2.294499642147742
7.0,66.97876788664678,2.510935149878087,61.774726473155454,1.2128896457825364,44.55453568093128,2.925779291565073,38.616102421716576,1.8406234332520581,53.95794936702369,3.510935149878087,45.62856114422897,2.340623433252058
8.0,67.83011450068686,2.5781044089220586,62.20223130412222,1.2408768370508576,46.34612117919583,2.981753674101715,39.11778908315455,1.8854029392813723,55.17063671048947,3.5781044089220586,46.03762238754777,2.3854029392813723
9.0,69.03312993719814,2.642992153974796,62.645111220385516,1.2679133974894983,47.901277849086775,3.0358267949789965,40.09832675413597,1.9286614359831973,58.70637443605291,3.642992153974796,47.94753076177221,2.4286614359831975
10.0,69.79418749888843,2.7053423027509678,62.87160165314919,1.2938926261462367,49.16193115576175,3.0877852522924734,40.86522709789729,1.9702282018339785,59.929879688235054,3.7053423027509678,48.40185514140833,2.4702282018339785
11.0,70.22811918448376,2.7649087876984275,62.79886371894649,1.3187119948743449,50.12868381887095,3.1374239897486897,41.61557834684546,2.009939191798952,61.66387049621957,3.7649087876984275,49.57605062003485,2.509939191798952
12.0,71.07328807355883,2.8214565271144263,62.905664408223174,1.3422735529643444,51.89247862529244,3.1845471059286887,42.14018152532458,2.047637684742951,62.1584237721407,3.8214565271144263,50.62389740090234,2.547637684742951
13.0,71.05804909845206,2.8747623529056936,63.17639376526977,1.3644843137107059,52.93781527615387,3.2289686274214118,42.3661140946432,2.083174901937129,63.396543441471984,3.8747623529056936,51.09700113065968,2.583174901937129
14.0,72.31217198793463,2.924615891330947,63.44443172652223,1.3852566213878945,52.735735528116,3.270513242775789,43.14325479141838,2.1164105942206315,63.82805903871244,3.924615891330947,51.79976974075384,2.6164105942206315
15.0,71.93631707862545,2.970820393249937,63.47385571397665,1.4045084971874737,53.61289277563936,3.3090169943749475,43.53562180750157,2.147213595499958,64.59813047399265,3.970820393249937,52.34822626629494,2.647213595499958
16.0,72.21504300398594,3.0131935106024184,63.51743876385755,1.4221639627510076,54.62065430305518,3.3443279255020153,44.071834697123926,2.1754623404016122,65.15454335868718,4.013193510602418,51.9872154742244,2.6754623404016122
17.0,72.66810833392836,3.051568016052636,63.39353384582971,1.4381533400219317,54.147760458781796,3.3763066800438635,43.983795153981816,2.201045344035091,65.19585112997903,4.051568016052636,52.26438957861386,2.701045344035091
18.0,72.41315672690185,3.0857924629592235,63.54071849502812,1.4524135262330098,54.386635872041644,3.4048270524660196,43.728106755697176,2.2238616419728157,65.82415085321712,4.0857924629592235,52.90242987942757,2.7238616419728157
19.0,71.42276209431957,3.1157317830659013,63.58084364614725,1.4648882429441257,53.78451223715919,3.4297764858882513,43.98914794507444,2.243821188710601,64.76015876885636,4.115731783065901,52.38955669236058,2.743821188710601
20.0,71.8596352064797,3.141267819554184,63.54331461920396,1.4755282581475768,53.50854879459086,3.4510565162951536,43.935722007078574,2.2608452130361227,65.56649445959417,4.141267819554184,51.954658396225625,2.7608452130361227
21.0,71.3630785349687,3.1622997933543573,62.90704067156786,1.4842915805643155,53.42082794781585,3.468583161128631,43.265325086405355,2.274866528902905,64.24907679584646,4.162299793354357,51.76117083338602,2.774866528902905
22.0,71.17931593751756,3.178744700874426,63.31523913352078,1.4911436253643444,52.817951117196024,3.482287250728689,42.93924514373534,2.2858298005829507,63.58046834666226,4.178744700874426,51.18595296335979,2.7858298005829507
23.0,70.7506757224093,3.1905376415773734,63.02289380848998,1.4960573506572388,52.38899756015333,3.4921147013144775,42.88205626871744,2.293691761051582,62.47609537900628,4.190537641577373,51.66598434753865,2.793691761051582
24.0,70.73302053612521,3.197632074113926,63.410910898662365,1.499013364214136,50.670751568893664,3.498026728428272,42.45646916872335,2.2984213827426174,61.62107590224845,4.197632074113926,50.61743630023857,2.7984213827426174
25.0,69.3974283329093,3.2,63.37567664611954,1.5,49.78720806837327,3.5,41.92087671557078,2.3,59.61563245287268,4.2,49.94833911294487,2.8
26.0,69.36765864631877,3.197632074113926,63.14186474177681,1.499013364214136,49.256196340123225,3.498026728428272,41.57274307238918,2.2984213827426174,58.56746237537156,4.197632074113926,49.255696512725144,2.7984213827426174
27.0,68.88514718698838,3.1905376415773734,62.298960361354055,1.496057350657239,47.411774165579295,3.492114701314478,40.75802720739883,2.2936917610515826,57.18397622697114,4.190537641577373,48.27793084476475,2.7936917610515826
28.0,68.42493529305658,3.1787447008744265,62.897719098752354,1.4911436253643444,46.83720828346479,3.482287250728689,40.30329063764513,2.285829800582951,56.259376688815685,4.178744700874427,47.86012009326735,2.785829800582951
29.0,67.37221504409987,3.1622997933543573,62.40030377432873,1.4842915805643155,45.94389271821193,3.468583161128631,39.72435276266272,2.274866528902905,55.1646846443127,4.162299793354357,47.12352556804748,2.774866528902905
30.0,67.38395151789368,3.1412678195541845,62.26347356265106,1.4755282581475768,44.2164898406813,3.4510565162951536,38.98336542361799,2.2608452130361227,52.48091096548411,4.1412678195541845,46.30044367321789,2.7608452130361227
31.0,66.60242536876497,3.1157317830659017,62.296883313136206,1.4648882429441257,42.95431659988063,3.4297764858882513,38.581092271797324,2.2438211887106014,51.80039618158757,4.115731783065902,45.337345047289126,2.7438211887106014
32.0,65.72454940737039,3.0857924629592235,61.90691987946761,1.4524135262330098,42.02965674345752,3.4048270524660196,38.10176461634582,2.2238616419728157,49.961578978990715,4.0857924629592235,44.92535487727158,2.7238616419728157
33.0,65.7367064400385,3.051568016052636,61.83033307872474,1.4381533400219317,41.14739593208263,3.3763066800438635,36.98045642541666,2.201045344035091,48.770719700088804,4.051568016052636,43.144639595821765,2.701045344035091
34.0,64.86136364581837,3.013193510602418,61.67301901293719,1.4221639627510074,39.07445467978001,3.344327925502015,36.41925958692752,2.1754623404016122,47.811428532047934,4.013193510602418,43.43829244318752,2.6754623404016122
35.0,63.99291881002914,2.970820393249937,61.5982850229872,1.4045084971874737,38.644095608485834,3.3090169943749475,36.08959048384863,2.147213595499958,45.53511124683258,3.970820393249937,42.3967960884991,2.647213595499958
36.0,64.2192331460558,2.924615891330947,61.277578326341676,1.3852566213878945,37.86188698589565,3.270513242775789,35.241854076965716,2.1164105942206315,44.498516456517116,3.924615891330947,41.40311909127643,2.6164105942206315
37.0,63.90452538692468,2.8747623529056936,61.170502152908746,1.3644843137107057,36.64358738757176,3.2289686274214113,34.83731794113665,2.083174901937129,42.60036039787305,3.8747623529056936,40.556134767825924,2.583174901937129
38.0,63.30790284467308,2.8214565271144267,60.91006616048698,1.3422735529643444,35.99822521969425,3.1845471059286887,34.14747057335436,2.047637684742951,42.18422487773382,3.8214565271144267,40.58333885620828,2.547637684742951
39.0,62.07467558395103,2.764908787698428,60.7183346106466,1.3187119948743449,34.95735169933619,3.1374239897486897,33.610386727275646,2.009939191798952,40.9132517021152,3.764908787698428,39.652448816951264,2.509939191798952
40.0,61.299087750679554,2.7053423027509678,60.42061216718949,1.2938926261462367,33.64105364386515,3.0877852522924734,33.20451501566642,1.9702282018339785,40.85088674014804,3.7053423027509678,39.30961105273765,2.4702282018339785
